fund_type,FundCode,ShareClassName,ClassIdentifier,FundCurrency,ShareClassCurrency,RFSSGP,Objective,Fund_Name,domicile,legal_structure,launch_date,Umbrella Name,ucits_ongoing_charge,ucits_ongoing_charge_as_at_date,prips_on_going_charges,prips_charges_as_at_date,"SELLING_FOR_COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - T Shares,US4710238464,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,1994-05-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - S Shares,US47103C4490,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - R Shares,US47103C4565,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - I Shares,US47103C4649,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - C Shares,US47103C4722,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - A Shares,US47103C4805,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - N Shares,US47103D8359,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2012-05-31T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,14,Janus Henderson Overseas Fund - D Shares,US47103E7756,USD,USD,N,"""""",Janus Henderson Overseas Fund,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - N Shares,US47103D7369,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2012-05-31T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - T Shares,US47103E1718,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - S Shares,US47103E1890,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - I Shares,US47103E1973,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - D Shares,US47103E2138,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - C Shares,US47103E2211,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,142,Janus Henderson Small-Mid Cap Value Fund - A Shares,US47103E2393,USD,USD,N,"""""",Janus Henderson Small-Mid Cap Value Fund,US,US Mutual Fund,2011-12-15T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - T Shares,US47103D4705,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - S Shares,US47103D4887,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - N Shares,US47103D4960,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - I Shares,US47103D5124,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - D Shares,US47103D5207,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - C Shares,US47103D5389,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,147,Janus Henderson Multi-Sector Income Fund - A Shares,US47103D5462,USD,USD,N,"""""",Janus Henderson Multi-Sector Income Fund,US,US Mutual Fund,2014-02-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - R Shares,US47103D2980,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2015-02-06T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - T Shares,US47103D3970,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - S Shares,US47103D4135,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - N Shares,US47103D4218,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - I Shares,US47103D4390,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund -D Shares,US47103D4473,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - C Shares,US47103D4549,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,148,Janus Henderson Absolute Return Income Opportunities Fund - A Shares,US47103D4622,USD,USD,N,"""""",Janus Henderson Absolute Return Income Opportunities Fund,US,US Mutual Fund,2014-05-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,153,Protective Life Dynamic Allocation Series - Conservative Portfolio - Service Shares,US1844191098,USD,USD,N,"""""",PL Dynamic Alloc Series - Conservative Port,US,-,2016-04-07T00:00:00.000Z,CST,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,154,Protective Life Dynamic Allocation Series - Moderate Portfolio - Service Shares,US1844193078,USD,USD,N,"""""",PL Dynamic Alloc Series - Moderate Port,US,-,2016-04-07T00:00:00.000Z,CST,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,155,Protective Life Dynamic Allocation Series - Growth Portfolio - Service Shares,US1844192088,USD,USD,N,"""""",PL Dynamic Alloc Series - Growth Port,US,-,2016-04-07T00:00:00.000Z,CST,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,16,Janus Henderson Money Market Fund - T Shares,US4710238381,USD,USD,N,"""""",Janus Henderson Money Market Fund,US,US Mutual Fund,1995-02-09T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,16,Janus Henderson Money Market Fund - D Shares,US47103E7913,USD,USD,N,"""""",Janus Henderson Money Market Fund,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,17,Janus Henderson Government Money Market Fund - T Shares,US4710238209,USD,USD,N,"""""",Janus Henderson Government Money Market Fund,US,US Mutual Fund,1995-02-09T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,17,Janus Henderson Government Money Market Fund - D Shares,US47103E8580,USD,USD,N,"""""",Janus Henderson Government Money Market Fund,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,171,Janus Henderson U.S. Dividend Income Fund - N Shares,US47103Y4825,USD,USD,N,"""""",Janus Henderson U.S. Dividend Income Fund,US,US Mutual Fund,2022-12-20T00:00:00.000Z,JIF,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,171,Janus Henderson U.S. Dividend Income Fund - I Shares,US47103Y4908,USD,USD,N,"""""",Janus Henderson U.S. Dividend Income Fund,US,US Mutual Fund,2022-12-20T00:00:00.000Z,JIF,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,171,Janus Henderson U.S. Dividend Income Fund - D Shares,US47103Y5160,USD,USD,N,"""""",Janus Henderson U.S. Dividend Income Fund,US,US Mutual Fund,2022-12-20T00:00:00.000Z,JIF,"""""","""""","""""","""""",",,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - T Shares,US4710234992,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2005-12-30T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - A Shares,US47103A1043,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - C Shares,US47103A2033,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - I Shares,US47103A3023,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - S Shares,US47103A4013,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,201,Janus Henderson Global Allocation Fund - Conservative - D Shares,US47103E7343,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Conservative,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - T Shares,US4710235239,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2005-12-30T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - A Shares,US47103A5002,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - C Shares,US47103A6091,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - I Shares,US47103A7081,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - S Shares,US47103A8071,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,202,Janus Henderson Global Allocation Fund - Growth - D Shares,US47103E7269,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Growth,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - T Shares,US4710235155,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2005-12-30T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - S Shares,US47103A8568,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - I Shares,US47103A8642,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - C Shares,US47103A8725,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - A Shares,US47103A8808,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,203,Janus Henderson Global Allocation Fund - Moderate - D Shares,US47103E7186,USD,USD,N,"""""",Janus Henderson Global Allocation Fund - Moderate,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - T Shares,US47103A6257,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - S Shares,US47103A6331,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - R Shares,US47103A6414,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - I Shares,US47103A6588,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - C Shares,US47103A6661,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - A Shares,US47103A6745,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - D Shares,US47103D1990,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2017-01-27T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,42,Janus Henderson Forty Fund - N Shares,US47103D6031,USD,USD,N,"""""",Janus Henderson Forty Fund,US,US Mutual Fund,2012-05-31T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - T Shares,US4710237623,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,1995-11-28T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - S Shares,US47103C5554,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - R Shares,US47103C5638,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - I Shares,US47103C5711,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - C Shares,US47103C5893,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - A Shares,US47103C5976,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - N Shares,US47103D8508,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2012-05-31T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,57,Janus Henderson High-Yield Fund - D Shares,US47103E8333,USD,USD,N,"""""",Janus Henderson High-Yield Fund,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,60,Janus Henderson VIT Research Portfolio Institutional Class,US4710211057,USD,USD,N,"""""",Janus Henderson Research Portfolio,US,-,2017-04-28T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,60,Janus Henderson VIT Research Portfolio Service Class,US4710216759,USD,USD,N,"""""",Janus Henderson Research Portfolio,US,-,2017-04-28T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,61,Janus Henderson VIT Enterprise Portfolio Institutional Class,US4710212048,USD,USD,N,"""""",Janus Henderson Enterprise Portfolio,US,-,1993-09-02T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,61,Janus Henderson VIT Enterprise Portfolio Service Class,US4710217179,USD,USD,N,"""""",Janus Henderson Enterprise Portfolio,US,-,1993-09-13T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,62,Janus Henderson VIT Global Research Portfolio Institutional Class,US4710213038,USD,USD,N,"""""",Janus Henderson Global Research Portfolio,US,-,1993-09-02T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,62,Janus Henderson VIT Global Research Portfolio Service Class,US4710216429,USD,USD,N,"""""",Janus Henderson Global Research Portfolio,US,-,1999-12-31T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,63,Janus Henderson VIT Balanced Portfolio Institutional Class,US4710214028,USD,USD,N,"""""",Janus Henderson Balanced Portfolio,US,-,1993-09-02T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,63,Janus Henderson VIT Balanced Portfolio Service Class,US4710216916,USD,USD,N,"""""",Janus Henderson Balanced Portfolio,US,-,1999-12-31T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,64,Janus Henderson VIT Flexible Bond Portfolio Institutional Class,US4710215017,USD,USD,N,"""""",Janus Henderson Flexible Bond Portfolio,US,-,1993-09-02T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,64,Janus Henderson VIT Flexible Bond Portfolio Service Class,US4710216833,USD,USD,N,"""""",Janus Henderson Flexible Bond Portfolio,US,-,1999-12-31T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,66,Janus Henderson VIT Overseas Portfolio Service Class,US4710216676,USD,USD,N,"""""",Janus Henderson Overseas Portfolio,US,-,1999-12-31T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,66,Janus Henderson VIT Overseas Portfolio Institutional Class,US4710217096,USD,USD,N,"""""",Janus Henderson Overseas Portfolio,US,-,1994-04-04T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,68,Janus Henderson VIT Forty Portfolio Service Class,US4710216189,USD,USD,N,"""""",Janus Henderson Forty Portfolio,US,-,1999-12-31T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,68,Janus Henderson VIT Forty Portfolio Institutional Class,US4710218656,USD,USD,N,"""""",Janus Henderson Forty Portfolio,US,-,1997-05-01T00:00:00.000Z,JAS,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - S Shares,US4710234570,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - I Shares,US4710234653,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - C Shares,US4710234737,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - A Shares,US4710234810,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,2009-07-02T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - T Shares,US4710236716,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,1998-11-24T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,71,Janus Henderson Global Life Sciences Fund - D Shares,US47103E7004,USD,USD,N,"""""",Janus Henderson Global Life Sciences Fund,US,US Mutual Fund,2010-02-16T00:00:00.000Z,JIF,"""""","""""","""""","""""","US,,,,,,,,,,,,,,,,,,,,,,,,,,,"
